# España: Datos de población del INE a 1 de Enero:
#   http://www.ine.es/jaxiT3/Datos.htm?t=2883
#
1,Alhama de Murcia,2012,20915
1,Alhama de Murcia,2013,21182
1,Alhama de Murcia,2014,21298
1,Alhama de Murcia,2015,21351
1,Alhama de Murcia,2016,21308
